;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_6P_10C_2H_2PP_3Co_11.data;OPT;35;1500;1500;680;194.5;193.493;0.996502;1640;5384;0
Inst_6P_10C_2H_2PP_3Co_12.data;OPT;31;1708;1708;800;63.4129;62.2672;1.13612;1509;5959;0
Inst_6P_10C_2H_2PP_3Co_14.data;OPT;29;1948;1948;847;1124.09;1122.28;1.79492;1694;6729;0
Inst_6P_10C_2H_2PP_3Co_16.data;OPT;31;2284;2284;837;514.297;513.316;0.971869;1710;5699;0
Inst_6P_10C_2H_2PP_3Co_18.data;OPT;30;1865;1865;840;534.811;533.869;0.934694;1399;5146;0
Inst_6P_10C_2H_2PP_3Co_1.data;OPT;34;1858;1858;637;633.065;632.13;0.927785;1678;5483;0
Inst_6P_10C_2H_2PP_3Co_4.data;OPT;28;1416;1416;697;14.6545;13.9097;0.739758;1026;4923;0
Inst_6P_10C_2H_2PP_3Co_5.data;;49;2093;2041;863;3601.02;3598.76;2.25342;3624;11490;0.0248447
Inst_6P_10C_2H_2PP_3Co_7.data;OPT;28;1782;1782;615;76.2343;75.2728;0.953028;1602;4565;0
Inst_6P_10C_2H_2PP_3Co_8.data;OPT;23;1875;1875;803;63.9811;63.305;0.670917;1085;5023;0
