;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_30C_2H_2PP_2Co_10.data;;96;3324;2617;1854;14400.1;12161.3;2238.71;33648;70591;0.212696
Inst_4P_30C_2H_2PP_2Co_11.data;;118;4041;3410;2351;14400.1;12567.3;1832.71;55395;63189;0.156149
Inst_4P_30C_2H_2PP_2Co_12.data;;71;3951;3116;2342;14400.1;11621.4;2778.59;45519;63753;0.211339
Inst_4P_30C_2H_2PP_2Co_1.data;;65;4005;3056;2163;14400.1;13550.4;849.647;44644;55936;0.236954
Inst_4P_30C_2H_2PP_2Co_2.data;;58;3900;2906;2179;14400.1;9757.28;4642.74;37444;51257;0.254872
Inst_4P_30C_2H_2PP_2Co_3.data;;105;3782;3105;2214;14400.2;12282.1;2117.94;45361;63458;0.179006
Inst_4P_30C_2H_2PP_2Co_4.data;;75;4682;3731;2832;17063.7;11562.3;5501.28;50879;61500;0.203118
Inst_4P_30C_2H_2PP_2Co_5.data;;152;4629;3868;2803;14400.2;9407.53;4992.49;39535;57348;0.164398
Inst_4P_30C_2H_2PP_2Co_6.data;;93;4429;3435;2525;14400.2;13002.5;1397.57;52657;69767;0.22443
Inst_4P_30C_2H_2PP_2Co_9.data;;75;4034;3307;2252;14400.1;13317.9;1082.08;43083;60042;0.180218
