;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_6P_20C_2H_2PP_3Co_12.data;OPT;25;2984;2984;1598;1628.21;1625.29;2.90782;6363;11145;0
Inst_6P_20C_2H_2PP_3Co_14.data;;33;2510;2385;1193;3601.03;3597.69;3.33215;7431;13589;0.0498008
Inst_6P_20C_2H_2PP_3Co_17.data;OPT;32;2899;2899;1421;2242.25;2236.23;6.00164;8458;16437;0
Inst_6P_20C_2H_2PP_3Co_22.data;;45;3347;2849;1479;3601.07;3596.1;4.94716;12647;22233;0.14879
Inst_6P_20C_2H_2PP_3Co_24.data;;37;2572;2448;1321;3602;3597.22;4.75728;9342;16736;0.0482115
Inst_6P_20C_2H_2PP_3Co_25.data;;29;2688;2443;1266;3601.04;3596.11;4.91413;11127;19045;0.0911458
Inst_6P_20C_2H_2PP_3Co_26.data;;53;2685;2281;1187;3601.06;3595.36;5.68329;11106;21264;0.150466
Inst_6P_20C_2H_2PP_3Co_27.data;;29;3241;2835;1387;3601.04;3592.88;8.13034;19956;24284;0.12527
Inst_6P_20C_2H_2PP_3Co_8.data;;32;3294;2987;1447;3601.02;3597.4;3.61501;7816;12450;0.0931998
Inst_6P_20C_2H_2PP_3Co_9.data;;46;3051;2950;1454;3601.06;3595.02;6.02578;10439;16766;0.0331039
