;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_30C_1H_2PP_2Co_10.data;;109;3435;3066;2120;14400.1;11990.9;2409.09;52547;79041;0.107424
Inst_4P_30C_1H_2PP_2Co_11.data;;147;3818;3419;2527;14400.1;12373.9;2026.1;55543;75102;0.104505
Inst_4P_30C_1H_2PP_2Co_12.data;;123;4188;3676;2669;14400.1;11837.3;2562.73;68418;79869;0.122254
Inst_4P_30C_1H_2PP_2Co_13.data;;339;5325;4781;3633;14400.2;11878.1;2521.93;84232;79837;0.10216
Inst_4P_30C_1H_2PP_2Co_1.data;;141;3816;3476;2413;14400.1;13664.7;735.323;46119;57858;0.0890985
Inst_4P_30C_1H_2PP_2Co_2.data;;111;3825;3382;2496;14400.2;6132.06;8267.96;51343;61646;0.115817
Inst_4P_30C_1H_2PP_2Co_3.data;;103;3064;2727;1737;14400.1;13099.6;1300.39;34624;57964;0.109987
Inst_4P_30C_1H_2PP_2Co_4.data;;99;3426;2788;1957;14400.1;3585.33;10814.7;48507;65302;0.186223
Inst_4P_30C_1H_2PP_2Co_7.data;;134;3789;3408;2370;14400.2;12672;1728.03;64630;75748;0.100554
Inst_4P_30C_1H_2PP_2Co_9.data;;119;4066;3653;2545;14400.2;12980.4;1419.61;58087;91535;0.101574
