;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_30C_1H_2PP_2Co_10.data;UNK;;5186;2948;;3589.92;;;;;0.431546
Inst_4P_30C_1H_2PP_2Co_11.data;UNK;;5202;3211;;3587.05;;;;;0.382737
Inst_4P_30C_1H_2PP_2Co_12.data;UNK;;5795;3506;;3590.99;;;;;0.394996
Inst_4P_30C_1H_2PP_2Co_13.data;UNK;;6627;4558;;3591.62;;;;;0.312208
Inst_4P_30C_1H_2PP_2Co_1.data;UNK;;5461;3154;;3590.02;;;;;0.42245
Inst_4P_30C_1H_2PP_2Co_2.data;UNK;;5624;2496;;3593.16;;;;;0.556188
Inst_4P_30C_1H_2PP_2Co_3.data;UNK;;4733;2582;;3591.61;;;;;0.454469
Inst_4P_30C_1H_2PP_2Co_4.data;UNK;;4887;2523;;3590.69;;;;;0.483732
Inst_4P_30C_1H_2PP_2Co_7.data;UNK;;5116;3232;;3589.59;;;;;0.368256
Inst_4P_30C_1H_2PP_2Co_9.data;UNK;;5760;3460;;3589.36;;;;;0.399306
