;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_30C_1H_2PP_2Co_10.data;;186;2039;1723;1104;14401.1;11057.7;3343.28;20780;59339;0.154978
Inst_2P_30C_1H_2PP_2Co_1.data;;220;2233;1995;1180;14400.1;12857.1;1542.89;26682;55368;0.106583
Inst_2P_30C_1H_2PP_2Co_2.data;;192;2636;2325;1421;14400.1;13049.8;1350.25;39419;83798;0.117982
Inst_2P_30C_1H_2PP_2Co_3.data;;95;2295;2224;1231;14400.1;14147;253.051;13204;25973;0.0309368
Inst_2P_30C_1H_2PP_2Co_4.data;;135;2250;1994;1202;14400.2;13296.5;1103.56;40580;69118;0.113778
Inst_2P_30C_1H_2PP_2Co_5.data;;250;2753;2572;1539;14400.2;13140;1260.06;52116;88340;0.0657465
Inst_2P_30C_1H_2PP_2Co_6.data;;185;3397;3039;2251;14400.2;11203.3;3196.71;24830;63199;0.105387
Inst_2P_30C_1H_2PP_2Co_7.data;;137;2617;2310;1412;14400.2;5878.29;8521.73;19140;45710;0.11731
Inst_2P_30C_1H_2PP_2Co_8.data;;85;2258;2108;1104;14400.1;13955.5;444.581;10592;33916;0.0664305
Inst_2P_30C_1H_2PP_2Co_9.data;;76;2217;2002;1190;14400.1;13583.1;816.953;13029;27384;0.0969779
