;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_10C_2H_2PP_2Co_10.data;OPT;21;1020;1020;439;66.2463;65.582;0.659586;936;3857;0
Inst_2P_10C_2H_2PP_2Co_11.data;OPT;22;898;898;319;153.412;152.592;0.815614;1108;3008;0
Inst_2P_10C_2H_2PP_2Co_13.data;OPT;14;1254;1254;409;3.46005;3.19942;0.257414;880;2229;0
Inst_2P_10C_2H_2PP_2Co_14.data;OPT;17;1687;1687;666;11.387;11.1566;0.227238;1094;3259;0
Inst_2P_10C_2H_2PP_2Co_15.data;OPT;22;1255;1255;523;7.48428;6.87265;0.607736;585;2505;0
Inst_2P_10C_2H_2PP_2Co_17.data;OPT;21;1217;1217;468;76.7214;75.9135;0.803148;963;3685;0
Inst_2P_10C_2H_2PP_2Co_1.data;OPT;19;1124;1124;404;13.0151;12.6464;0.365796;570;2857;0
Inst_2P_10C_2H_2PP_2Co_2.data;OPT;13;1549;1549;579;5.32731;5.06395;0.260639;726;2382;0
Inst_2P_10C_2H_2PP_2Co_5.data;OPT;18;1177;1177;497;65.7756;65.308;0.46374;1212;3102;0
Inst_2P_10C_2H_2PP_2Co_7.data;OPT;21;1179;1179;390;9.94677;9.41219;0.530913;1400;4024;0
