;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_10C_2H_2PP_2Co_10.data;OPT;21;1020;1020;439;48.4518;48.0201;0.427689;966;2153;0
Inst_2P_10C_2H_2PP_2Co_11.data;OPT;16;898;898;319;53.6697;53.4831;0.184243;1160;2148;0
Inst_2P_10C_2H_2PP_2Co_13.data;OPT;16;1254;1254;409;3.99612;3.87591;0.117094;845;1664;0
Inst_2P_10C_2H_2PP_2Co_14.data;OPT;22;1687;1687;666;13.5201;13.3626;0.154889;974;2089;0
Inst_2P_10C_2H_2PP_2Co_15.data;OPT;21;1255;1255;523;4.70274;4.16024;0.538648;465;1905;0
Inst_2P_10C_2H_2PP_2Co_17.data;OPT;19;1217;1217;468;19.7563;19.4311;0.321031;1021;2246;0
Inst_2P_10C_2H_2PP_2Co_1.data;OPT;19;1124;1124;404;5.86559;5.66592;0.196018;540;1926;0
Inst_2P_10C_2H_2PP_2Co_2.data;OPT;21;1549;1549;579;6.39951;6.22924;0.166352;630;1650;0
Inst_2P_10C_2H_2PP_2Co_5.data;OPT;16;1177;1177;497;19.5098;19.2023;0.30512;1236;2490;0
Inst_2P_10C_2H_2PP_2Co_7.data;OPT;19;1179;1179;390;9.09944;8.54143;0.554071;1238;2396;0
