;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_10C_2H_2PP_2Co_10.data;OPT;12;1020;1020;439;230.131;229.538;0.588613;1308;3573;0
Inst_2P_10C_2H_2PP_2Co_11.data;OPT;10;898;898;320;325.691;325.213;0.47356;2396;3678;0
Inst_2P_10C_2H_2PP_2Co_13.data;OPT;8;1254;1254;409;3.6165;3.48248;0.130468;705;2529;0
Inst_2P_10C_2H_2PP_2Co_14.data;OPT;9;1687;1687;699;26.7357;26.5243;0.208268;1422;3702;0
Inst_2P_10C_2H_2PP_2Co_15.data;OPT;9;1255;1255;523;4.47328;4.11148;0.359427;780;2305;0
Inst_2P_10C_2H_2PP_2Co_17.data;OPT;10;1217;1217;468;58.8967;58.3062;0.58538;1741;4467;0
Inst_2P_10C_2H_2PP_2Co_1.data;OPT;7;1124;1124;428;10.0437;9.8127;0.227439;930;2973;0
Inst_2P_10C_2H_2PP_2Co_2.data;OPT;6;1549;1549;656;6.11631;5.9198;0.194297;894;3486;0
Inst_2P_10C_2H_2PP_2Co_5.data;OPT;8;1177;1177;497;29.3556;29.0716;0.28046;912;3066;0
Inst_2P_10C_2H_2PP_2Co_7.data;OPT;8;1179;1179;393;32.8592;32.4687;0.386554;2098;4552;0
