;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_6P_30C_1H_2PP_3Co_11.data;;68;4391;3701;2038;14400.1;14380.6;19.422;47782;37950;0.15714
Inst_6P_30C_1H_2PP_3Co_14.data;;90;4349;3962;2576;14400.1;14360.8;39.2123;44461;36326;0.088986
Inst_6P_30C_1H_2PP_3Co_16.data;;69;4547;4093;2218;14400.1;14385.9;14.171;38666;28464;0.0998461
Inst_6P_30C_1H_2PP_3Co_1.data;;55;4328;3573;2102;14400.1;14388.2;11.8337;36814;34652;0.174445
Inst_6P_30C_1H_2PP_3Co_20.data;;71;3546;3022;1651;14400.1;14384;16.0199;42160;31493;0.147772
Inst_6P_30C_1H_2PP_3Co_21.data;;54;4004;3401;1836;14400.2;14371.6;28.4997;41152;28966;0.150599
Inst_6P_30C_1H_2PP_3Co_3.data;;114;4081;3469;1792;14400.2;14375.1;24.986;29706;21621;0.149963
Inst_6P_30C_1H_2PP_3Co_4.data;;47;3626;3097;1624;14400.1;14378.9;21.0911;35129;30697;0.145891
Inst_6P_30C_1H_2PP_3Co_8.data;;59;5485;3419;2094;14400.1;14386.5;13.5453;33205;15790;0.376664
Inst_6P_30C_1H_2PP_3Co_9.data;;63;3851;3502;1706;14400.1;14371.9;28.1258;37551;25825;0.0906258
