;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_20C_1H_2PP_2Co_10.data;;73;2969;2657;1848;3601.06;3194.44;406.562;15115;39281;0.105086
Inst_4P_20C_1H_2PP_2Co_11.data;;37;2785;2488;1431;3601.04;3492.33;108.684;15641;23912;0.106643
Inst_4P_20C_1H_2PP_2Co_12.data;;60;2663;2348;1509;3601.05;3300.53;300.481;17313;23806;0.118288
Inst_4P_20C_1H_2PP_2Co_1.data;;70;2508;2341;1490;3601.05;3313.59;287.418;11721;33937;0.0665869
Inst_4P_20C_1H_2PP_2Co_3.data;;57;3055;2714;1782;3601.04;3502.67;98.3459;6737;23321;0.11162
Inst_4P_20C_1H_2PP_2Co_4.data;;139;3129;2769;1865;3601.08;3091.34;509.671;14679;50653;0.115053
Inst_4P_20C_1H_2PP_2Co_5.data;;63;2736;2480;1600;3601.08;3305.88;295.131;19941;38294;0.0935673
Inst_4P_20C_1H_2PP_2Co_6.data;;43;2917;2645;1345;3601.04;3536.7;64.304;12628;30124;0.0932465
Inst_4P_20C_1H_2PP_2Co_8.data;;56;2700;2433;1491;3601.05;3418.69;182.315;8516;29380;0.0988889
Inst_4P_20C_1H_2PP_2Co_9.data;;117;3467;3111;2086;3601.06;3315.56;285.453;11250;35391;0.102682
