;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_10C_2H_2PP_2Co_10.data;OPT;23;932;932;439;227.517;224.646;2.86646;165;2337;0
Inst_2P_10C_2H_2PP_2Co_11.data;OPT;16;806;806;285;84.3292;83.7191;0.608532;150;1644;0
Inst_2P_10C_2H_2PP_2Co_1.data;OPT;33;1485;1485;773;233.014;230.738;2.27167;1170;3388;0
Inst_2P_10C_2H_2PP_2Co_2.data;OPT;20;1164;1164;565;84.6454;83.1774;1.46507;211;2109;0
Inst_2P_10C_2H_2PP_2Co_3.data;OPT;34;1491;1491;653;318.293;315.371;2.91799;1275;4328;0
Inst_2P_10C_2H_2PP_2Co_4.data;;46;1391;1317;609;3601.12;3573.12;27.9841;1140;7676;0.0531991
Inst_2P_10C_2H_2PP_2Co_5.data;OPT;53;1290;1290;633;929.758;910.323;19.4264;1020;5472;0
Inst_2P_10C_2H_2PP_2Co_6.data;OPT;15;1001;1001;458;6.32754;5.82309;0.503114;75;1379;0
Inst_2P_10C_2H_2PP_2Co_7.data;OPT;14;1267;1267;632;74.6935;73.7539;0.936819;240;1317;0
Inst_2P_10C_2H_2PP_2Co_9.data;OPT;24;1334;1334;740;303.104;300.812;2.28711;525;2907;0
