;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_10C_1H_2PP_2Co_10.data;OPT;18;1073;1073;509;44.9771;43.8706;1.10354;1500;3901;0
Inst_2P_10C_1H_2PP_2Co_11.data;OPT;44;1043;1043;387;166.441;165.247;1.1844;7940;6442;0
Inst_2P_10C_1H_2PP_2Co_1.data;;313;841;840;314;14400.1;14345;54.989;33150;25199;0.00118906
Inst_2P_10C_1H_2PP_2Co_2.data;OPT;42;1555;1555;658;300.889;300.206;0.676309;4168;4599;0
Inst_2P_10C_1H_2PP_2Co_4.data;OPT;16;967;967;358;43.5475;43.196;0.348905;2148;3546;0
Inst_2P_10C_1H_2PP_2Co_5.data;OPT;15;1173;1173;348;2.52103;2.36878;0.14976;1140;2082;0
Inst_2P_10C_1H_2PP_2Co_6.data;OPT;18;939;939;348;36.6508;36.2347;0.412939;1620;2986;0
Inst_2P_10C_1H_2PP_2Co_7.data;OPT;17;1457;1457;663;25.3757;25.1222;0.250239;1380;2722;0
Inst_2P_10C_1H_2PP_2Co_8.data;OPT;15;1565;1565;607;380.901;380.565;0.333717;1170;2226;0
Inst_2P_10C_1H_2PP_2Co_9.data;OPT;20;1252;1252;476;88.2784;87.4876;0.788268;1627;3193;0
