;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_20C_2H_2PP_2Co_10.data;UNK;;2433;1394;;3596.11;;;;;0.427045
Inst_2P_20C_2H_2PP_2Co_1.data;UNK;;2388;1373;;3595.73;;;;;0.425042
Inst_2P_20C_2H_2PP_2Co_2.data;UNK;;3063;1945;;3593.34;;;;;0.365002
Inst_2P_20C_2H_2PP_2Co_3.data;UNK;;2445;1331;;3594.77;;;;;0.455624
Inst_2P_20C_2H_2PP_2Co_4.data;UNK;;2778;1543;;3594.04;;;;;0.444564
Inst_2P_20C_2H_2PP_2Co_5.data;UNK;;2680;1725;;3594.14;;;;;0.356343
Inst_2P_20C_2H_2PP_2Co_6.data;UNK;;3028;1796;;3595.15;;;;;0.406869
Inst_2P_20C_2H_2PP_2Co_7.data;UNK;;2286;1462;;3593.46;;;;;0.360455
Inst_2P_20C_2H_2PP_2Co_8.data;UNK;;2979;1662;;3594.46;;;;;0.442095
Inst_2P_20C_2H_2PP_2Co_9.data;UNK;;2418;1709;;3594.91;;;;;0.293218
