;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_20C_2H_2PP_2Co_10.data;UNK;;2433;1395;;14380.9;;;;;0.426634
Inst_2P_20C_2H_2PP_2Co_1.data;UNK;;2388;1385;;14381.3;;;;;0.420017
Inst_2P_20C_2H_2PP_2Co_2.data;UNK;;3063;1969;;14362.5;;;;;0.357166
Inst_2P_20C_2H_2PP_2Co_3.data;UNK;;2445;1337;;14370.5;;;;;0.45317
Inst_2P_20C_2H_2PP_2Co_4.data;UNK;;2778;1572;;14381.1;;;;;0.434125
Inst_2P_20C_2H_2PP_2Co_5.data;UNK;;2680;1731;;14378.2;;;;;0.354104
Inst_2P_20C_2H_2PP_2Co_6.data;UNK;;3028;1798;;14371.5;;;;;0.406209
Inst_2P_20C_2H_2PP_2Co_7.data;UNK;;2286;1464;;12531.5;;;;;0.35958
Inst_2P_20C_2H_2PP_2Co_8.data;UNK;;2979;1682;;12899;;;;;0.435381
Inst_2P_20C_2H_2PP_2Co_9.data;UNK;;2418;1763;;13058.9;;;;;0.270885
