;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_20C_2H_2PP_2Co_10.data;OPT;23;1622;1622;780;2717.75;2713.76;3.96978;6621;12875;0
Inst_2P_20C_2H_2PP_2Co_12.data;OPT;20;2754;2754;1525;16.9667;14.4557;2.50268;3516;7461;0
Inst_2P_20C_2H_2PP_2Co_13.data;;45;2003;1950;954;3601.04;3592.88;8.13198;13443;14922;0.0264603
Inst_2P_20C_2H_2PP_2Co_16.data;OPT;26;2307;2307;972;24.631;22.5843;2.03646;1380;5775;0
Inst_2P_20C_2H_2PP_2Co_17.data;;36;2312;2197;1204;3601.03;3598.37;2.64312;8982;11480;0.0497405
Inst_2P_20C_2H_2PP_2Co_18.data;OPT;31;2143;2143;972;2793.34;2790.79;2.52941;4530;8562;0
Inst_2P_20C_2H_2PP_2Co_19.data;OPT;46;1997;1997;1091;2895.34;2889.73;5.59936;8915;12485;0
Inst_2P_20C_2H_2PP_2Co_2.data;OPT;60;1949;1949;863;1964.34;1954.9;9.41391;9480;14919;0
Inst_2P_20C_2H_2PP_2Co_6.data;;31;2261;2205;1077;3601.02;3597.53;3.47631;6389;10634;0.0247678
Inst_2P_20C_2H_2PP_2Co_7.data;OPT;33;1728;1728;735;1110.03;1106.83;3.18052;2392;7296;0
