;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_10C_2H_2PP_2Co_11.data;UNK;;12152;1479;;3595.98;;;;;0.878292
Inst_4P_10C_2H_2PP_2Co_12.data;UNK;;2542;1662;;3595.9;;;;;0.346184
Inst_4P_10C_2H_2PP_2Co_14.data;UNK;;42024;1617;;3595.87;;;;;0.961522
Inst_4P_10C_2H_2PP_2Co_16.data;UNK;;2390;1415;;3596.03;;;;;0.40795
Inst_4P_10C_2H_2PP_2Co_1.data;UNK;;1946;1184;;3596.34;;;;;0.391572
Inst_4P_10C_2H_2PP_2Co_20.data;UNK;;2445;1710;;3595.88;;;;;0.300613
Inst_4P_10C_2H_2PP_2Co_22.data;UNK;;2546;1368;;3597.1;;;;;0.462687
Inst_4P_10C_2H_2PP_2Co_4.data;UNK;;11663;1189;;3596.08;;;;;0.898054
Inst_4P_10C_2H_2PP_2Co_5.data;UNK;;41842;1406;;3597.18;;;;;0.966397
Inst_4P_10C_2H_2PP_2Co_9.data;UNK;;2184;1622;;3597.75;;;;;0.257326
