;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_10C_2H_2PP_2Co_11.data;OPT;17;1988;1988;1018;4.82269;4.38589;0.434194;1170;3327;0
Inst_4P_10C_2H_2PP_2Co_12.data;OPT;20;2228;2228;1116;79.5371;78.1634;1.36792;2225;4372;0
Inst_4P_10C_2H_2PP_2Co_14.data;OPT;23;2090;2090;905;58.0611;56.5456;1.51005;2588;6465;0
Inst_4P_10C_2H_2PP_2Co_16.data;OPT;26;2012;2012;722;148.01;146.866;1.13667;4454;6608;0
Inst_4P_10C_2H_2PP_2Co_1.data;OPT;22;1695;1695;703;298.612;297.744;0.863475;3042;5360;0
Inst_4P_10C_2H_2PP_2Co_20.data;OPT;15;2236;2236;766;46.7079;46.2733;0.431016;3600;4443;0
Inst_4P_10C_2H_2PP_2Co_22.data;OPT;22;2097;2097;768;23.8873;23.1843;0.699416;2130;4937;0
Inst_4P_10C_2H_2PP_2Co_4.data;OPT;19;1744;1744;704;4.51244;4.07433;0.43559;1005;2759;0
Inst_4P_10C_2H_2PP_2Co_5.data;OPT;15;1839;1839;848;34.2906;33.6292;0.657407;2560;5292;0
Inst_4P_10C_2H_2PP_2Co_9.data;OPT;18;1907;1907;815;25.9385;25.4929;0.442007;551;2533;0
