;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_10C_2H_2PP_2Co_11.data;OPT;18;1988;1988;1018;6.6232;6.05791;0.56015;990;3123;0
Inst_4P_10C_2H_2PP_2Co_12.data;OPT;21;2228;2228;1116;88.3064;86.8477;1.44865;2857;4887;0
Inst_4P_10C_2H_2PP_2Co_14.data;OPT;24;2090;2090;905;88.8146;86.5886;2.21775;2798;6733;0
Inst_4P_10C_2H_2PP_2Co_16.data;OPT;28;2012;2012;722;311.976;310.645;1.32219;3404;6372;0
Inst_4P_10C_2H_2PP_2Co_1.data;OPT;25;1695;1695;703;344.292;343.054;1.22963;2478;6113;0
Inst_4P_10C_2H_2PP_2Co_20.data;OPT;19;2236;2236;766;69.9199;69.2045;0.708726;3270;5036;0
Inst_4P_10C_2H_2PP_2Co_22.data;OPT;18;2097;2097;768;32.6169;32.0345;0.576681;2168;4893;0
Inst_4P_10C_2H_2PP_2Co_4.data;OPT;17;1744;1744;704;5.68373;5.07736;0.601958;1025;2769;0
Inst_4P_10C_2H_2PP_2Co_5.data;OPT;18;1839;1839;848;58.3443;57.3966;0.941396;2780;6202;0
Inst_4P_10C_2H_2PP_2Co_9.data;OPT;22;1907;1907;815;23.3342;22.5868;0.74151;821;3601;0
