;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_6P_30C_2H_2PP_3Co_10.data;;42;4599;3943;2312;14400.1;14384.3;15.686;34905;41513;0.14264
Inst_6P_30C_2H_2PP_3Co_12.data;;52;4298;4075;2440;14400.1;14383.5;16.5834;24416;29690;0.0518846
Inst_6P_30C_2H_2PP_3Co_14.data;;40;4698;4435;2579;14400;14387.4;12.5961;17589;32957;0.0559813
Inst_6P_30C_2H_2PP_3Co_20.data;;47;3822;3631;1963;14400.1;14389.2;10.8412;19777;31393;0.0499738
Inst_6P_30C_2H_2PP_3Co_22.data;;77;3817;3193;1881;14400.1;14373.6;26.3915;39780;47188;0.163479
Inst_6P_30C_2H_2PP_3Co_25.data;;40;4319;4104;2198;14400;14393.7;6.3389;17368;20928;0.04978
Inst_6P_30C_2H_2PP_3Co_26.data;;54;4433;3983;2461;14400.1;14296.5;103.504;29612;41155;0.101511
Inst_6P_30C_2H_2PP_3Co_29.data;;48;4857;4410;2501;14400.1;14389.9;10.1668;25683;23598;0.0920321
Inst_6P_30C_2H_2PP_3Co_2.data;;51;3329;2954;1705;14400.1;14369.7;30.3578;41765;47260;0.112646
Inst_6P_30C_2H_2PP_3Co_3.data;;53;4009;3614;1871;14400.1;14386.1;13.9854;27404;30199;0.0985283
