;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_6P_30C_2H_2PP_3Co_10.data;;36;4619;3944;2312;3601.13;3589.01;12.0785;32267;35953;0.146136
Inst_6P_30C_2H_2PP_3Co_12.data;;55;4410;3983;2440;3601.11;3583.78;17.2932;24088;27163;0.0968254
Inst_6P_30C_2H_2PP_3Co_14.data;;40;4825;4355;2579;3601.09;3588.49;12.5676;17519;30957;0.0974093
Inst_6P_30C_2H_2PP_3Co_20.data;;51;4043;3505;1963;3601.07;3585.85;15.174;23547;39044;0.13307
Inst_6P_30C_2H_2PP_3Co_22.data;;74;3940;3149;1881;3601.08;3577.76;23.2749;34100;36062;0.200761
Inst_6P_30C_2H_2PP_3Co_25.data;;46;4372;3994;2198;3601.08;3588.32;12.7277;23211;28251;0.0864593
Inst_6P_30C_2H_2PP_3Co_26.data;;41;4512;3857;2461;3601.09;3576.74;24.3243;19885;27795;0.145168
Inst_6P_30C_2H_2PP_3Co_29.data;;49;4930;4401;2501;3601.06;3589.13;11.8999;25862;24632;0.107302
Inst_6P_30C_2H_2PP_3Co_2.data;;44;3655;2845;1705;3601.07;3579.46;21.5671;36632;41860;0.221614
Inst_6P_30C_2H_2PP_3Co_3.data;;57;4006;3574;1871;3601.06;3583.14;17.8873;32199;38460;0.107838
