;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_10C_1H_2PP_2Co_10.data;OPT;18;2382;2382;906;12967.9;12967.1;0.82092;4214;4688;0
Inst_4P_10C_1H_2PP_2Co_11.data;OPT;16;2090;2090;868;169.704;169.311;0.389236;3574;3769;0
Inst_4P_10C_1H_2PP_2Co_12.data;OPT;23;1589;1589;672;134.793;134.13;0.658188;2333;3887;0
Inst_4P_10C_1H_2PP_2Co_13.data;OPT;18;1933;1933;812;195.476;195.034;0.437565;4710;4554;0
Inst_4P_10C_1H_2PP_2Co_14.data;OPT;24;2079;2079;1064;189.896;188.752;1.13964;2790;5775;0
Inst_4P_10C_1H_2PP_2Co_1.data;OPT;26;1465;1465;656;103.765;102.689;1.07204;3390;6160;0
Inst_4P_10C_1H_2PP_2Co_2.data;OPT;22;1851;1851;768;250.09;249.274;0.811343;2130;3693;0
Inst_4P_10C_1H_2PP_2Co_4.data;OPT;20;1825;1825;653;1396.49;1395.96;0.518447;4061;4479;0
Inst_4P_10C_1H_2PP_2Co_5.data;OPT;20;2139;2139;1001;76.7372;75.6622;1.07216;2742;3456;0
Inst_4P_10C_1H_2PP_2Co_7.data;OPT;26;2102;2102;919;1661.91;1661.11;0.794739;3270;4840;0
