;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_4P_30C_1H_2PP_2Co_10.data;;68;5627;3769;2453;3601.05;3590.65;10.3646;33215;21009;0.330194
Inst_4P_30C_1H_2PP_2Co_12.data;;70;4898;3986;2491;3610.64;3563.08;47.5196;38112;31858;0.186198
Inst_4P_30C_1H_2PP_2Co_14.data;;159;4986;4461;2888;3601.1;3547.24;53.7893;71604;28551;0.105295
Inst_4P_30C_1H_2PP_2Co_15.data;;202;5422;4112;2784;3600.09;3578.26;21.7578;39973;16883;0.241608
Inst_4P_30C_1H_2PP_2Co_19.data;;139;5064;4219;2958;3601.07;3556.8;44.215;64160;29517;0.166864
Inst_4P_30C_1H_2PP_2Co_1.data;;98;5000;4251;2555;3601.04;3588.68;12.3344;28830;18091;0.1498
Inst_4P_30C_1H_2PP_2Co_21.data;;117;4287;3431;2254;3601.07;3580.54;20.4785;40493;29136;0.199673
Inst_4P_30C_1H_2PP_2Co_22.data;;73;4411;3359;2248;3601.05;3577.28;23.7252;40910;25575;0.238495
Inst_4P_30C_1H_2PP_2Co_6.data;;72;5208;4680;2721;3601.05;3591.28;9.74401;23868;16084;0.101382
Inst_4P_30C_1H_2PP_2Co_9.data;;119;4360;3899;2373;3601.07;3581.19;19.838;40045;27009;0.105734
