;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_2P_30C_2H_2PP_2Co_10.data;OPT;45;3175;3175;1805;852.376;846.681;5.67727;9441;15418;0
Inst_2P_30C_2H_2PP_2Co_11.data;;52;3231;3151;1518;14400;14395.3;4.67708;11886;14283;0.0247601
Inst_2P_30C_2H_2PP_2Co_14.data;OPT;55;3218;3218;1764;8287.07;8276.27;10.7786;9774;17996;0
Inst_2P_30C_2H_2PP_2Co_16.data;OPT;46;3220;3220;1385;471.342;466.411;4.91422;11423;13417;0
Inst_2P_30C_2H_2PP_2Co_1.data;;55;3066;2990;1699;14400;14389.8;10.2535;17325;21815;0.024788
Inst_2P_30C_2H_2PP_2Co_2.data;OPT;42;2950;2950;1424;1504.17;1500.04;4.11541;7780;12365;0
Inst_2P_30C_2H_2PP_2Co_3.data;OPT;56;3378;3378;1681;2175.27;2168.96;6.28783;10074;16075;0
Inst_2P_30C_2H_2PP_2Co_4.data;;50;2865;2715;1443;14400.1;14389.8;10.2714;12193;22462;0.052356
Inst_2P_30C_2H_2PP_2Co_5.data;OPT;35;2691;2691;1513;4149.92;4142.91;6.98883;10077;12972;0
Inst_2P_30C_2H_2PP_2Co_7.data;;45;3146;3068;1517;14400;14393;7.00449;15709;20287;0.0247934
