;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_6P_30C_2H_2PP_3Co_10.data;;34;3761;2594;1865;14401.8;11700.4;2701.31;23931;36570;0.31029
Inst_6P_30C_2H_2PP_3Co_12.data;;51;3618;2782;1899;14400.1;10646.2;3753.78;35058;53404;0.231067
Inst_6P_30C_2H_2PP_3Co_13.data;;69;4189;3296;2399;14400.1;13285.8;1114.18;51977;68438;0.213177
Inst_6P_30C_2H_2PP_3Co_14.data;;43;3998;2859;2020;14400.1;13208.1;1191.96;33383;43924;0.284892
Inst_6P_30C_2H_2PP_3Co_1.data;;35;3676;2712;1915;14400.1;11614.5;2785.57;31312;44774;0.262242
Inst_6P_30C_2H_2PP_3Co_2.data;;59;3786;2875;2171;14400.1;12813.1;1586.88;44312;50850;0.240623
Inst_6P_30C_2H_2PP_3Co_3.data;;59;3574;2863;1904;14400.1;13787.2;612.817;47840;47100;0.198937
Inst_6P_30C_2H_2PP_3Co_4.data;;66;3842;3049;2104;14400.1;12433.7;1966.31;39851;55034;0.206403
Inst_6P_30C_2H_2PP_3Co_7.data;;73;3884;2971;2170;14400.2;11621;2779.03;39311;56643;0.235067
Inst_6P_30C_2H_2PP_3Co_8.data;;49;4292;3271;2456;14400.1;13205.4;1194.62;36795;57689;0.237884
