;Status;Iteration;Upper;Lower;Initial LB;Total time;Time to solve Masters;Time to solve Subs;Nb Feas cut; Nb Opt cut ; Gap
Inst_6P_20C_1H_2PP_3Co_11.data;;34;2826;2506;1059;3601.05;3597.81;3.22014;9846;12186;0.113234
Inst_6P_20C_1H_2PP_3Co_12.data;;30;3311;2666;1557;3601.03;3597.4;3.60657;14648;15490;0.194805
Inst_6P_20C_1H_2PP_3Co_15.data;;35;2820;2276;1222;3601.03;3595.53;5.48171;16288;19259;0.192908
Inst_6P_20C_1H_2PP_3Co_16.data;;32;3134;2782;1424;3601.11;3597.53;3.56154;12750;13780;0.112317
Inst_6P_20C_1H_2PP_3Co_1.data;;36;3703;3019;1617;3601.04;3598.14;2.87355;14837;15668;0.184715
Inst_6P_20C_1H_2PP_3Co_2.data;;25;2423;2194;1046;3601.04;3596.82;4.19957;15449;13973;0.0945109
Inst_6P_20C_1H_2PP_3Co_3.data;;35;2512;2261;1046;3601.03;3597.18;3.83242;12455;11554;0.0999204
Inst_6P_20C_1H_2PP_3Co_4.data;;40;3041;2747;1315;3601.04;3597.36;3.65617;12716;16161;0.0966787
Inst_6P_20C_1H_2PP_3Co_5.data;;72;3272;2945;1711;3601.06;3589.54;11.4893;25597;20360;0.0999389
Inst_6P_20C_1H_2PP_3Co_8.data;;44;3132;2525;1478;3601.03;3595.27;5.74082;15877;15324;0.193806
